BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,FungiDB-43_Sschenckii1099-18,10434,8870,GFF,http://FungiDB.org/common/downloads/release-43/Sschenckii1099-18/gff/data/FungiDB-43_Sschenckii1099-18.gff,43,Sporothrix schenckii 1099-18,1397361,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Sporothrix.schenckii.1099.18.v43,GRanges.Sporothrix.schenckii.1099.18.v43.rda,fungidb.Sporothrix.schenckii.1099.18.v43,org.Sschenckii.1099.18.v43.eg.db,TxDb.Sporothrix.schenckii.1099.18.FungiDB.v43,1099.18,Sporothrix schenckii 1099 18,,,Sporothrix schenckii 1099-18,Combined information for Sporothrix schenckii 1099 18,FungiDB 43 Combined information for Sporothrix schenckii 1099 18,OrganismDBI,SQLiteFile,fungidb.Sporothrix.schenckii.1099.18.v43,EuPathDB/OrganismDbi/3.9/fungidb.Sporothrix.schenckii.1099.18.v43/graphInfo.rda
3.9,FungiDB-43_TmarneffeiATCC18224,10194,9777,GFF,http://FungiDB.org/common/downloads/release-43/TmarneffeiATCC18224/gff/data/FungiDB-43_TmarneffeiATCC18224.gff,43,Talaromyces marneffei ATCC 18224,441960,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Talaromyces.marneffei.ATCC.18224.v43,GRanges.Talaromyces.marneffei.ATCC.18224.v43.rda,fungidb.Talaromyces.marneffei.ATCC.18224.v43,org.Tmarneffei.ATCC.18224.v43.eg.db,TxDb.Talaromyces.marneffei.ATCC.18224.FungiDB.v43,ATCC.18224,Talaromyces marneffei ATCC 18224,,,Talaromyces marneffei ATCC 18224,Combined information for Talaromyces marneffei ATCC 18224,FungiDB 43 Combined information for Talaromyces marneffei ATCC 18224,OrganismDBI,SQLiteFile,fungidb.Talaromyces.marneffei.ATCC.18224.v43,EuPathDB/OrganismDbi/3.9/fungidb.Talaromyces.marneffei.ATCC.18224.v43/graphInfo.rda
3.9,FungiDB-43_TstipitatusATCC10500,12629,12005,GFF,http://FungiDB.org/common/downloads/release-43/TstipitatusATCC10500/gff/data/FungiDB-43_TstipitatusATCC10500.gff,43,Talaromyces stipitatus ATCC 10500,441959,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Talaromyces.stipitatus.ATCC.10500.v43,GRanges.Talaromyces.stipitatus.ATCC.10500.v43.rda,fungidb.Talaromyces.stipitatus.ATCC.10500.v43,org.Tstipitatus.ATCC.10500.v43.eg.db,TxDb.Talaromyces.stipitatus.ATCC.10500.FungiDB.v43,ATCC.10500,Talaromyces stipitatus ATCC 10500,,,Talaromyces stipitatus ATCC 10500,Combined information for Talaromyces stipitatus ATCC 10500,FungiDB 43 Combined information for Talaromyces stipitatus ATCC 10500,OrganismDBI,SQLiteFile,fungidb.Talaromyces.stipitatus.ATCC.10500.v43,EuPathDB/OrganismDbi/3.9/fungidb.Talaromyces.stipitatus.ATCC.10500.v43/graphInfo.rda
3.9,FungiDB-43_TmesentericaDSM1558,8355,6775,GFF,http://FungiDB.org/common/downloads/release-43/TmesentericaDSM1558/gff/data/FungiDB-43_TmesentericaDSM1558.gff,43,Tremella mesenterica DSM 1558,578456,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Tremella.mesenterica.DSM.1558.v43,GRanges.Tremella.mesenterica.DSM.1558.v43.rda,fungidb.Tremella.mesenterica.DSM.1558.v43,org.Tmesenterica.DSM.1558.v43.eg.db,TxDb.Tremella.mesenterica.DSM.1558.FungiDB.v43,DSM.1558,Tremella mesenterica DSM 1558,,,Tremella mesenterica DSM 1558,Combined information for Tremella mesenterica DSM 1558,FungiDB 43 Combined information for Tremella mesenterica DSM 1558,OrganismDBI,SQLiteFile,fungidb.Tremella.mesenterica.DSM.1558.v43,EuPathDB/OrganismDbi/3.9/fungidb.Tremella.mesenterica.DSM.1558.v43/graphInfo.rda
3.9,FungiDB-43_TreeseiQM6a,9316,8493,GFF,http://FungiDB.org/common/downloads/release-43/TreeseiQM6a/gff/data/FungiDB-43_TreeseiQM6a.gff,43,Trichoderma reesei QM6a,431241,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Trichoderma.reesei.QM6a.v43,GRanges.Trichoderma.reesei.QM6a.v43.rda,fungidb.Trichoderma.reesei.QM6a.v43,org.Treesei.QM6a.v43.eg.db,TxDb.Trichoderma.reesei.QM6a.FungiDB.v43,QM6a,Trichoderma reesei QM6a,,,Trichoderma reesei QM6a,Combined information for Trichoderma reesei QM6a,FungiDB 43 Combined information for Trichoderma reesei QM6a,OrganismDBI,SQLiteFile,fungidb.Trichoderma.reesei.QM6a.v43,EuPathDB/OrganismDbi/3.9/fungidb.Trichoderma.reesei.QM6a.v43/graphInfo.rda
3.9,FungiDB-43_Ureesii1704,7856,7138,GFF,http://FungiDB.org/common/downloads/release-43/Ureesii1704/gff/data/FungiDB-43_Ureesii1704.gff,43,Uncinocarpus reesii 1704,336963,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Uncinocarpus.reesii.1704.v43,GRanges.Uncinocarpus.reesii.1704.v43.rda,fungidb.Uncinocarpus.reesii.1704.v43,org.Ureesii.1704.v43.eg.db,TxDb.Uncinocarpus.reesii.1704.FungiDB.v43,1704,Uncinocarpus reesii 1704,,,Uncinocarpus reesii 1704,Combined information for Uncinocarpus reesii 1704,FungiDB 43 Combined information for Uncinocarpus reesii 1704,OrganismDBI,SQLiteFile,fungidb.Uncinocarpus.reesii.1704.v43,EuPathDB/OrganismDbi/3.9/fungidb.Uncinocarpus.reesii.1704.v43/graphInfo.rda
3.9,FungiDB-43_Umaydis521,6910,6349,GFF,http://FungiDB.org/common/downloads/release-43/Umaydis521/gff/data/FungiDB-43_Umaydis521.gff,43,Ustilago maydis 521,237631,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Ustilago.maydis.521.v43,GRanges.Ustilago.maydis.521.v43.rda,fungidb.Ustilago.maydis.521.v43,org.Umaydis.521.v43.eg.db,TxDb.Ustilago.maydis.521.FungiDB.v43,521,Ustilago maydis 521,,,Ustilago maydis 521,Combined information for Ustilago maydis 521,FungiDB 43 Combined information for Ustilago maydis 521,OrganismDBI,SQLiteFile,fungidb.Ustilago.maydis.521.v43,EuPathDB/OrganismDbi/3.9/fungidb.Ustilago.maydis.521.v43/graphInfo.rda
3.9,FungiDB-43_YlipolyticaCLIB122,7733,6548,GFF,http://FungiDB.org/common/downloads/release-43/YlipolyticaCLIB122/gff/data/FungiDB-43_YlipolyticaCLIB122.gff,43,Yarrowia lipolytica CLIB122,284591,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Yarrowia.lipolytica.CLIB122.v43,GRanges.Yarrowia.lipolytica.CLIB122.v43.rda,fungidb.Yarrowia.lipolytica.CLIB122.v43,org.Ylipolytica.CLIB122.v43.eg.db,TxDb.Yarrowia.lipolytica.CLIB122.FungiDB.v43,CLIB122,Yarrowia lipolytica CLIB122,,,Yarrowia lipolytica CLIB122,Combined information for Yarrowia lipolytica CLIB122,FungiDB 43 Combined information for Yarrowia lipolytica CLIB122,OrganismDBI,SQLiteFile,fungidb.Yarrowia.lipolytica.CLIB122.v43,EuPathDB/OrganismDbi/3.9/fungidb.Yarrowia.lipolytica.CLIB122.v43/graphInfo.rda
3.9,FungiDB-43_ZtriticiIPO323,11969,9546,GFF,http://FungiDB.org/common/downloads/release-43/ZtriticiIPO323/gff/data/FungiDB-43_ZtriticiIPO323.gff,43,Zymoseptoria tritici IPO323,336722,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Zymoseptoria.tritici.IPO323.v43,GRanges.Zymoseptoria.tritici.IPO323.v43.rda,fungidb.Zymoseptoria.tritici.IPO323.v43,org.Ztritici.IPO323.v43.eg.db,TxDb.Zymoseptoria.tritici.IPO323.FungiDB.v43,IPO323,Zymoseptoria tritici IPO323,,,Zymoseptoria tritici IPO323,Combined information for Zymoseptoria tritici IPO323,FungiDB 43 Combined information for Zymoseptoria tritici IPO323,OrganismDBI,SQLiteFile,fungidb.Zymoseptoria.tritici.IPO323.v43,EuPathDB/OrganismDbi/3.9/fungidb.Zymoseptoria.tritici.IPO323.v43/graphInfo.rda
3.9,FungiDB-43_AmutatusUAMH3576,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/AmutatusUAMH3576/gff/data/FungiDB-43_AmutatusUAMH3576.gff,43,Amauroascus mutatus,113399,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Amauroascus.mutatus.isolate.UAMH.3576.v43,GRanges.Amauroascus.mutatus.isolate.UAMH.3576.v43.rda,fungidb.Amauroascus.mutatus.isolate.UAMH.3576.v43,org.Amutatus.isolate.UAMH.3576.v43.eg.db,TxDb.Amauroascus.mutatus.isolate.UAMH.3576.FungiDB.v43,isolate.UAMH.3576,Amauroascus mutatus isolate UAMH 3576,,,Amauroascus mutatus isolate UAMH 3576,Combined information for Amauroascus mutatus isolate UAMH 3576,FungiDB 43 Combined information for Amauroascus mutatus isolate UAMH 3576,OrganismDBI,SQLiteFile,fungidb.Amauroascus.mutatus.isolate.UAMH.3576.v43,EuPathDB/OrganismDbi/3.9/fungidb.Amauroascus.mutatus.isolate.UAMH.3576.v43/graphInfo.rda
3.9,FungiDB-43_AastaciAPO3,19584,17293,GFF,http://FungiDB.org/common/downloads/release-43/AastaciAPO3/gff/data/FungiDB-43_AastaciAPO3.gff,43,Aphanomyces astaci,112090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.astaci.APO3.v43,GRanges.Aphanomyces.astaci.APO3.v43.rda,fungidb.Aphanomyces.astaci.APO3.v43,org.Aastaci.APO3.v43.eg.db,TxDb.Aphanomyces.astaci.APO3.FungiDB.v43,strain.APO3,Aphanomyces astaci APO3,,,Aphanomyces astaci strain APO3,Combined information for Aphanomyces astaci APO3,FungiDB 43 Combined information for Aphanomyces astaci APO3,OrganismDBI,SQLiteFile,fungidb.Aphanomyces.astaci.APO3.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.astaci.APO3.v43/graphInfo.rda
3.9,FungiDB-43_AinvadansNJM9701,15416,14073,GFF,http://FungiDB.org/common/downloads/release-43/AinvadansNJM9701/gff/data/FungiDB-43_AinvadansNJM9701.gff,43,Aphanomyces invadans,157072,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.invadans.NJM9701.v43,GRanges.Aphanomyces.invadans.NJM9701.v43.rda,fungidb.Aphanomyces.invadans.NJM9701.v43,org.Ainvadans.NJM9701.v43.eg.db,TxDb.Aphanomyces.invadans.NJM9701.FungiDB.v43,NJM9701,Aphanomyces invadans NJM9701,,,Aphanomyces invadans NJM9701,Combined information for Aphanomyces invadans NJM9701,FungiDB 43 Combined information for Aphanomyces invadans NJM9701,OrganismDBI,SQLiteFile,fungidb.Aphanomyces.invadans.NJM9701.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aphanomyces.invadans.NJM9701.v43/graphInfo.rda
3.9,FungiDB-43_AnigerN402ATCC64974,11463,11146,GFF,http://FungiDB.org/common/downloads/release-43/AnigerN402ATCC64974/gff/data/FungiDB-43_AnigerN402ATCC64974.gff,43,Aspergillus niger,5061,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.niger.N402.ATCC64974.v43,GRanges.Aspergillus.niger.N402.ATCC64974.v43.rda,fungidb.Aspergillus.niger.N402.ATCC64974.v43,org.Aniger.N402.ATCC64974.v43.eg.db,TxDb.Aspergillus.niger.N402.ATCC64974.FungiDB.v43,strain.N402.ATCC64974,Aspergillus niger N402 ATCC64974,,,Aspergillus niger strain N402 (ATCC64974),Combined information for Aspergillus niger N402 ATCC64974,FungiDB 43 Combined information for Aspergillus niger N402 ATCC64974,OrganismDBI,SQLiteFile,fungidb.Aspergillus.niger.N402.ATCC64974.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.niger.N402.ATCC64974.v43/graphInfo.rda
3.9,FungiDB-43_AzonataCBS506.65,10027,9152,GFF,http://FungiDB.org/common/downloads/release-43/AzonataCBS506.65/gff/data/FungiDB-43_AzonataCBS506.65.gff,43,Aspergillus zonatus,1073090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aspergillus.zonatus.CBS.506.65.v43,GRanges.Aspergillus.zonatus.CBS.506.65.v43.rda,fungidb.Aspergillus.zonatus.CBS.506.65.v43,org.Azonatus.CBS.506.65.v43.eg.db,TxDb.Aspergillus.zonatus.CBS.506.65.FungiDB.v43,CBS.506.65,Aspergillus zonatus CBS 506 65,,,Aspergillus zonatus CBS 506.65,Combined information for Aspergillus zonatus CBS 506 65,FungiDB 43 Combined information for Aspergillus zonatus CBS 506 65,OrganismDBI,SQLiteFile,fungidb.Aspergillus.zonatus.CBS.506.65.v43,EuPathDB/OrganismDbi/3.9/fungidb.Aspergillus.zonatus.CBS.506.65.v43/graphInfo.rda
3.9,FungiDB-43_CalbicansSC5314_B,6415,6183,GFF,http://FungiDB.org/common/downloads/release-43/CalbicansSC5314_B/gff/data/FungiDB-43_CalbicansSC5314_B.gff,43,Candida albicans,5476,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Candida.albicans.SC5314.B.v43,GRanges.Candida.albicans.SC5314.B.v43.rda,fungidb.Candida.albicans.SC5314.B.v43,org.Calbicans.SC5314.B.v43.eg.db,TxDb.Candida.albicans.SC5314.B.FungiDB.v43,SC5314.B,Candida albicans SC5314 B,,,Candida albicans SC5314_B,Combined information for Candida albicans SC5314 B,FungiDB 43 Combined information for Candida albicans SC5314 B,OrganismDBI,SQLiteFile,fungidb.Candida.albicans.SC5314.B.v43,EuPathDB/OrganismDbi/3.9/fungidb.Candida.albicans.SC5314.B.v43/graphInfo.rda
3.9,FungiDB-43_CaurisB8441,5584,5209,GFF,http://FungiDB.org/common/downloads/release-43/CaurisB8441/gff/data/FungiDB-43_CaurisB8441.gff,43,Candida auris,498019,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Candida.auris.B8441.v43,GRanges.Candida.auris.B8441.v43.rda,fungidb.Candida.auris.B8441.v43,org.Cauris.B8441.v43.eg.db,TxDb.Candida.auris.B8441.FungiDB.v43,strain.B8441,Candida auris B8441,,,Candida auris strain B8441,Combined information for Candida auris B8441,FungiDB 43 Combined information for Candida auris B8441,OrganismDBI,SQLiteFile,fungidb.Candida.auris.B8441.v43,EuPathDB/OrganismDbi/3.9/fungidb.Candida.auris.B8441.v43/graphInfo.rda
3.9,FungiDB-43_CcarrioniiKSF,11240,9973,GFF,http://FungiDB.org/common/downloads/release-43/CcarrioniiKSF/gff/data/FungiDB-43_CcarrioniiKSF.gff,43,Cladophialophora carrionii,86049,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cladophialophora.carrionii.KSF.v43,GRanges.Cladophialophora.carrionii.KSF.v43.rda,fungidb.Cladophialophora.carrionii.KSF.v43,org.Ccarrionii.KSF.v43.eg.db,TxDb.Cladophialophora.carrionii.KSF.FungiDB.v43,KSF,Cladophialophora carrionii KSF,,,Cladophialophora carrionii KSF,Combined information for Cladophialophora carrionii KSF,FungiDB 43 Combined information for Cladophialophora carrionii KSF,OrganismDBI,SQLiteFile,fungidb.Cladophialophora.carrionii.KSF.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cladophialophora.carrionii.KSF.v43/graphInfo.rda
3.9,FungiDB-43_CdeuterogattiiR265,6637,6392,GFF,http://FungiDB.org/common/downloads/release-43/CdeuterogattiiR265/gff/data/FungiDB-43_CdeuterogattiiR265.gff,43,Cryptococcus deuterogattii,294750,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.deuterogattii.R265.v43,GRanges.Cryptococcus.deuterogattii.R265.v43.rda,fungidb.Cryptococcus.deuterogattii.R265.v43,org.Cdeuterogattii.R265.v43.eg.db,TxDb.Cryptococcus.deuterogattii.R265.FungiDB.v43,R265,Cryptococcus deuterogattii R265,,,Cryptococcus deuterogattii R265,Combined information for Cryptococcus deuterogattii R265,FungiDB 43 Combined information for Cryptococcus deuterogattii R265,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.deuterogattii.R265.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.deuterogattii.R265.v43/graphInfo.rda
3.9,FungiDB-43_CneoformansKN99,7134,6966,GFF,http://FungiDB.org/common/downloads/release-43/CneoformansKN99/gff/data/FungiDB-43_CneoformansKN99.gff,43,Cryptococcus neoformans,5207,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Cryptococcus.neoformans.var.grubii.KN99.v43,GRanges.Cryptococcus.neoformans.var.grubii.KN99.v43.rda,fungidb.Cryptococcus.neoformans.var.grubii.KN99.v43,org.Cneoformans.var.grubii.KN99.v43.eg.db,TxDb.Cryptococcus.neoformans.var.grubii.KN99.FungiDB.v43,var.grubii.KN99,Cryptococcus neoformans var grubii KN99,,,Cryptococcus neoformans var. grubii KN99,Combined information for Cryptococcus neoformans var grubii KN99,FungiDB 43 Combined information for Cryptococcus neoformans var grubii KN99,OrganismDBI,SQLiteFile,fungidb.Cryptococcus.neoformans.var.grubii.KN99.v43,EuPathDB/OrganismDbi/3.9/fungidb.Cryptococcus.neoformans.var.grubii.KN99.v43/graphInfo.rda
3.9,FungiDB-43_EoligospermaCBS72588,11938,11053,GFF,http://FungiDB.org/common/downloads/release-43/EoligospermaCBS72588/gff/data/FungiDB-43_EoligospermaCBS72588.gff,43,Exophiala oligosperma,215243,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Exophiala.oligosperma.CBS.72588.v43,GRanges.Exophiala.oligosperma.CBS.72588.v43.rda,fungidb.Exophiala.oligosperma.CBS.72588.v43,org.Eoligosperma.CBS.72588.v43.eg.db,TxDb.Exophiala.oligosperma.CBS.72588.FungiDB.v43,strain.CBS.72588,Exophiala oligosperma CBS 72588,,,Exophiala oligosperma strain CBS 72588,Combined information for Exophiala oligosperma CBS 72588,FungiDB 43 Combined information for Exophiala oligosperma CBS 72588,OrganismDBI,SQLiteFile,fungidb.Exophiala.oligosperma.CBS.72588.v43,EuPathDB/OrganismDbi/3.9/fungidb.Exophiala.oligosperma.CBS.72588.v43/graphInfo.rda
3.9,FungiDB-43_FoxysporumFOSC3a,17642,16918,GFF,http://FungiDB.org/common/downloads/release-43/FoxysporumFOSC3a/gff/data/FungiDB-43_FoxysporumFOSC3a.gff,43,Fusarium oxysporum,909455,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.oxysporum.FOSC.3.a.v43,GRanges.Fusarium.oxysporum.FOSC.3.a.v43.rda,fungidb.Fusarium.oxysporum.FOSC.3.a.v43,org.Foxysporum.FOSC.3.a.v43.eg.db,TxDb.Fusarium.oxysporum.FOSC.3.a.FungiDB.v43,FOSC.3.a,Fusarium oxysporum FOSC 3 a,,,Fusarium oxysporum FOSC 3-a,Combined information for Fusarium oxysporum FOSC 3 a,FungiDB 43 Combined information for Fusarium oxysporum FOSC 3 a,OrganismDBI,SQLiteFile,fungidb.Fusarium.oxysporum.FOSC.3.a.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.oxysporum.FOSC.3.a.v43/graphInfo.rda
3.9,FungiDB-43_FproliferatumNRRL62905,15602,15114,GFF,http://FungiDB.org/common/downloads/release-43/FproliferatumNRRL62905/gff/data/FungiDB-43_FproliferatumNRRL62905.gff,43,Fusarium proliferatum,948311,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Fusarium.proliferatum.NRRL62905.v43,GRanges.Fusarium.proliferatum.NRRL62905.v43.rda,fungidb.Fusarium.proliferatum.NRRL62905.v43,org.Fproliferatum.NRRL62905.v43.eg.db,TxDb.Fusarium.proliferatum.NRRL62905.FungiDB.v43,strain.NRRL62905,Fusarium proliferatum NRRL62905,,,Fusarium proliferatum strain NRRL62905,Combined information for Fusarium proliferatum NRRL62905,FungiDB 43 Combined information for Fusarium proliferatum NRRL62905,OrganismDBI,SQLiteFile,fungidb.Fusarium.proliferatum.NRRL62905.v43,EuPathDB/OrganismDbi/3.9/fungidb.Fusarium.proliferatum.NRRL62905.v43/graphInfo.rda
3.9,FungiDB-43_LprolificansJHH5317,8978,8441,GFF,http://FungiDB.org/common/downloads/release-43/LprolificansJHH5317/gff/data/FungiDB-43_LprolificansJHH5317.gff,43,Lomentospora prolificans,41688,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Lomentospora.prolificans.JHH.5317.v43,GRanges.Lomentospora.prolificans.JHH.5317.v43.rda,fungidb.Lomentospora.prolificans.JHH.5317.v43,org.Lprolificans.JHH.5317.v43.eg.db,TxDb.Lomentospora.prolificans.JHH.5317.FungiDB.v43,JHH.5317,Lomentospora prolificans JHH 5317,,,Lomentospora prolificans JHH-5317,Combined information for Lomentospora prolificans JHH 5317,FungiDB 43 Combined information for Lomentospora prolificans JHH 5317,OrganismDBI,SQLiteFile,fungidb.Lomentospora.prolificans.JHH.5317.v43,EuPathDB/OrganismDbi/3.9/fungidb.Lomentospora.prolificans.JHH.5317.v43/graphInfo.rda
3.9,FungiDB-43_Moryzae70-15,13184,11655,GFF,http://FungiDB.org/common/downloads/release-43/Moryzae70-15/gff/data/FungiDB-43_Moryzae70-15.gff,43,Magnaporthe oryzae,242507,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Magnaporthe.oryzae.70.15.v43,GRanges.Magnaporthe.oryzae.70.15.v43.rda,fungidb.Magnaporthe.oryzae.70.15.v43,org.Moryzae.70.15.v43.eg.db,TxDb.Magnaporthe.oryzae.70.15.FungiDB.v43,70.15,Magnaporthe oryzae 70 15,,,Magnaporthe oryzae 70-15,Combined information for Magnaporthe oryzae 70 15,FungiDB 43 Combined information for Magnaporthe oryzae 70 15,OrganismDBI,SQLiteFile,fungidb.Magnaporthe.oryzae.70.15.v43,EuPathDB/OrganismDbi/3.9/fungidb.Magnaporthe.oryzae.70.15.v43/graphInfo.rda
3.9,FungiDB-43_MoryzaeBR32,15000,12867,GFF,http://FungiDB.org/common/downloads/release-43/MoryzaeBR32/gff/data/FungiDB-43_MoryzaeBR32.gff,43,Magnaporthe oryzae,318829,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Magnaporthe.oryzae.BR32.v43,GRanges.Magnaporthe.oryzae.BR32.v43.rda,fungidb.Magnaporthe.oryzae.BR32.v43,org.Moryzae.BR32.v43.eg.db,TxDb.Magnaporthe.oryzae.BR32.FungiDB.v43,BR32,Magnaporthe oryzae BR32,,,Magnaporthe oryzae BR32,Combined information for Magnaporthe oryzae BR32,FungiDB 43 Combined information for Magnaporthe oryzae BR32,OrganismDBI,SQLiteFile,fungidb.Magnaporthe.oryzae.BR32.v43,EuPathDB/OrganismDbi/3.9/fungidb.Magnaporthe.oryzae.BR32.v43/graphInfo.rda
3.9,FungiDB-43_NalbidaJCM2334,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/NalbidaJCM2334/gff/data/FungiDB-43_NalbidaJCM2334.gff,43,Naganishia albida,100951,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Naganishia.albida.JCM2334.v43,GRanges.Naganishia.albida.JCM2334.v43.rda,fungidb.Naganishia.albida.JCM2334.v43,org.Nalbida.JCM2334.v43.eg.db,TxDb.Naganishia.albida.JCM2334.FungiDB.v43,JCM2334,Naganishia albida JCM2334,,,Naganishia albida JCM2334,Combined information for Naganishia albida JCM2334,FungiDB 43 Combined information for Naganishia albida JCM2334,OrganismDBI,SQLiteFile,fungidb.Naganishia.albida.JCM2334.v43,EuPathDB/OrganismDbi/3.9/fungidb.Naganishia.albida.JCM2334.v43/graphInfo.rda
3.9,FungiDB-43_NalbidaNRRLY1402,NA,NA,GFF,http://FungiDB.org/common/downloads/release-43/NalbidaNRRLY1402/gff/data/FungiDB-43_NalbidaNRRLY1402.gff,43,Naganishia albida,100951,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Naganishia.albida.NRRL.Y.1402.v43,GRanges.Naganishia.albida.NRRL.Y.1402.v43.rda,fungidb.Naganishia.albida.NRRL.Y.1402.v43,org.Nalbida.NRRL.Y.1402.v43.eg.db,TxDb.Naganishia.albida.NRRL.Y.1402.FungiDB.v43,NRRL.Y.1402,Naganishia albida NRRL Y 1402,,,Naganishia albida NRRL Y-1402,Combined information for Naganishia albida NRRL Y 1402,FungiDB 43 Combined information for Naganishia albida NRRL Y 1402,OrganismDBI,SQLiteFile,fungidb.Naganishia.albida.NRRL.Y.1402.v43,EuPathDB/OrganismDbi/3.9/fungidb.Naganishia.albida.NRRL.Y.1402.v43/graphInfo.rda
