"BiocVersion","Genome","GenomeSizeMB","NumGenes","NumOrthologs","SourceType","SourceUrl","SourceVersion","Species","Organism","Strain","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","Tags","Title","Description","RDataClass","DispatchClass","ResourceName","RDataPath"
"3.8","TriTrypDB-39_LbraziliensisMHOMBR75M2904",32.08,"8493","8351","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LbraziliensisMHOMBR75M2904/gff/data/TriTrypDB-39_LbraziliensisMHOMBR75M2904.gff","39","Leishmania braziliensis","Leishmania braziliensis MHOM/BR/75/M2904","MHOM/BR/75/M2904",420245,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania braziliensis MHOM/BR/75/M2904 genome wide annotations","TriTrypDB 39 genome annotations for Leishmania braziliensis MHOM/BR/75/M2904","OrgDb","SQLiteFile","org.Leishmania_braziliensis_MHOM_BR_75_M2904.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_braziliensis_MHOM_BR_75_M2904.tritryp.db.sqlite"
"3.8","FungiDB-39_AnigerCBS513-88",33.98,"14403","11863","GFF","http://FungiDB.org/common/downloads/Current_Release/AnigerCBS513-88/gff/data/FungiDB-39_AnigerCBS513-88.gff","39","Aspergillus niger","Aspergillus niger CBS 513.88","CBS 513.88",425011,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus niger CBS 513.88 genome wide annotations","FungiDB 39 genome annotations for Aspergillus niger CBS 513.88","OrgDb","SQLiteFile","org.Aspergillus_niger_CBS_513_88.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_niger_CBS_513_88.fungi.db.sqlite"
"3.8","FungiDB-39_MglobosaCBS7966",8.93,"4369","3887","GFF","http://FungiDB.org/common/downloads/Current_Release/MglobosaCBS7966/gff/data/FungiDB-39_MglobosaCBS7966.gff","39","Malassezia globosa","Malassezia globosa CBS 7966","CBS 7966",425265,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Malassezia globosa CBS 7966 genome wide annotations","FungiDB 39 genome annotations for Malassezia globosa CBS 7966","OrgDb","SQLiteFile","org.Malassezia_globosa_CBS_7966.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Malassezia_globosa_CBS_7966.fungi.db.sqlite"
"3.8","FungiDB-39_Foxysporum4287",61.47,"21354","20392","GFF","http://FungiDB.org/common/downloads/Current_Release/Foxysporum4287/gff/data/FungiDB-39_Foxysporum4287.gff","39","Fusarium oxysporum","Fusarium oxysporum f. sp. lycopersici 4287","f. sp. lycopersici 4287",426428,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Fusarium oxysporum f. sp. lycopersici 4287 genome wide annotations","FungiDB 39 genome annotations for Fusarium oxysporum f. sp. lycopersici 4287","OrgDb","SQLiteFile","org.Fusarium_oxysporum_f_sp_lycopersici_4287.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Fusarium_oxysporum_f_sp_lycopersici_4287.fungi.db.sqlite"
"3.8","TriTrypDB-39_TrangeliSC58",14.02,"7479","7099","GFF","http://TriTrypDB.org/common/downloads/Current_Release/TrangeliSC58/gff/data/TriTrypDB-39_TrangeliSC58.gff","39","Trypanosoma rangeli","Trypanosoma rangeli SC58","SC58",429131,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Trypanosoma rangeli SC58 genome wide annotations","TriTrypDB 39 genome annotations for Trypanosoma rangeli SC58","OrgDb","SQLiteFile","org.Trypanosoma_rangeli_SC58.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Trypanosoma_rangeli_SC58.tritryp.db.sqlite"
"3.8","FungiDB-39_TreeseiQM6a",33.4,"9316","8475","GFF","http://FungiDB.org/common/downloads/Current_Release/TreeseiQM6a/gff/data/FungiDB-39_TreeseiQM6a.gff","39","Trichoderma reesei","Trichoderma reesei QM6a","QM6a",431241,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Trichoderma reesei QM6a genome wide annotations","FungiDB 39 genome annotations for Trichoderma reesei QM6a","OrgDb","SQLiteFile","org.Trichoderma_reesei_QM6a.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Trichoderma_reesei_QM6a.fungi.db.sqlite"
"3.8","FungiDB-39_PultimumDAOMBR144",44.91,"15430","14758","GFF","http://FungiDB.org/common/downloads/Current_Release/PultimumDAOMBR144/gff/data/FungiDB-39_PultimumDAOMBR144.gff","39","Pythium ultimum","Pythium ultimum DAOM BR144","DAOM BR144",431595,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Pythium ultimum DAOM BR144 genome wide annotations","FungiDB 39 genome annotations for Pythium ultimum DAOM BR144","OrgDb","SQLiteFile","org.Pythium_ultimum_DAOM_BR144.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Pythium_ultimum_DAOM_BR144.fungi.db.sqlite"
"3.8","ToxoDB-39_TgondiiVEG",64.52,"8563","8378","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiVEG/gff/data/ToxoDB-39_TgondiiVEG.gff","39","Toxoplasma gondii","Toxoplasma gondii VEG","VEG",432359,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii VEG genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii VEG","OrgDb","SQLiteFile","org.Toxoplasma_gondii_VEG.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_VEG.toxo.db.sqlite"
"3.8","TriTrypDB-39_LinfantumJPCM5",32.8,"8748","8551","GFF","http://TriTrypDB.org/common/downloads/Current_Release/LinfantumJPCM5/gff/data/TriTrypDB-39_LinfantumJPCM5.gff","39","Leishmania infantum","Leishmania infantum JPCM5","JPCM5",435258,TRUE,"TriTrypDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Trypanosome,Kinetoplastid,Leishmania","Leishmania infantum JPCM5 genome wide annotations","TriTrypDB 39 genome annotations for Leishmania infantum JPCM5","OrgDb","SQLiteFile","org.Leishmania_infantum_JPCM5.tritryp.db.sqlite","EuPathDB/OrgDb/3.8/org.Leishmania_infantum_JPCM5.tritryp.db.sqlite"
"3.8","CryptoDB-39_CmurisRN66",9.25,"3981","3938","GFF","http://CryptoDB.org/common/downloads/Current_Release/CmurisRN66/gff/data/CryptoDB-39_CmurisRN66.gff","39","Cryptosporidium muris","Cryptosporidium muris RN66","RN66",441375,TRUE,"CryptoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Cryptosporidium","Cryptosporidium muris RN66 genome wide annotations","CryptoDB 39 genome annotations for Cryptosporidium muris RN66","OrgDb","SQLiteFile","org.Cryptosporidium_muris_RN66.crypto.db.sqlite","EuPathDB/OrgDb/3.8/org.Cryptosporidium_muris_RN66.crypto.db.sqlite"
"3.8","FungiDB-39_TstipitatusATCC10500",35.72,"12629","11994","GFF","http://FungiDB.org/common/downloads/Current_Release/TstipitatusATCC10500/gff/data/FungiDB-39_TstipitatusATCC10500.gff","39","Talaromyces stipitatus","Talaromyces stipitatus ATCC 10500","ATCC 10500",441959,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Talaromyces stipitatus ATCC 10500 genome wide annotations","FungiDB 39 genome annotations for Talaromyces stipitatus ATCC 10500","OrgDb","SQLiteFile","org.Talaromyces_stipitatus_ATCC_10500.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Talaromyces_stipitatus_ATCC_10500.fungi.db.sqlite"
"3.8","FungiDB-39_TmarneffeiATCC18224",28.68,"10194","9771","GFF","http://FungiDB.org/common/downloads/Current_Release/TmarneffeiATCC18224/gff/data/FungiDB-39_TmarneffeiATCC18224.gff","39","Talaromyces marneffei","Talaromyces marneffei ATCC 18224","ATCC 18224",441960,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Talaromyces marneffei ATCC 18224 genome wide annotations","FungiDB 39 genome annotations for Talaromyces marneffei ATCC 18224","OrgDb","SQLiteFile","org.Talaromyces_marneffei_ATCC_18224.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Talaromyces_marneffei_ATCC_18224.fungi.db.sqlite"
"3.8","FungiDB-39_CposadasiiSilveira",27.58,"10379","9376","GFF","http://FungiDB.org/common/downloads/Current_Release/CposadasiiSilveira/gff/data/FungiDB-39_CposadasiiSilveira.gff","39","Coccidioides posadasii","Coccidioides posadasii str. Silveira","str. Silveira",443226,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Coccidioides posadasii str. Silveira genome wide annotations","FungiDB 39 genome annotations for Coccidioides posadasii str. Silveira","OrgDb","SQLiteFile","org.Coccidioides_posadasii_str_Silveira.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Coccidioides_posadasii_str_Silveira.fungi.db.sqlite"
"3.8","FungiDB-39_HcapsulatumG186AR",30.48,"9364","8367","GFF","http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG186AR/gff/data/FungiDB-39_HcapsulatumG186AR.gff","39","Histoplasma capsulatum","Histoplasma capsulatum G186AR","G186AR",447093,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Histoplasma capsulatum G186AR genome wide annotations","FungiDB 39 genome annotations for Histoplasma capsulatum G186AR","OrgDb","SQLiteFile","org.Histoplasma_capsulatum_G186AR.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Histoplasma_capsulatum_G186AR.fungi.db.sqlite"
"3.8","FungiDB-39_HcapsulatumG217B",39.27,"11334","9464","GFF","http://FungiDB.org/common/downloads/Current_Release/HcapsulatumG217B/gff/data/FungiDB-39_HcapsulatumG217B.gff","39","Histoplasma capsulatum","Histoplasma capsulatum G217B","G217B",447094,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Histoplasma capsulatum G217B genome wide annotations","FungiDB 39 genome annotations for Histoplasma capsulatum G217B","OrgDb","SQLiteFile","org.Histoplasma_capsulatum_G217B.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Histoplasma_capsulatum_G217B.fungi.db.sqlite"
"3.8","FungiDB-39_AfumigatusA1163",29.21,"10106","9844","GFF","http://FungiDB.org/common/downloads/Current_Release/AfumigatusA1163/gff/data/FungiDB-39_AfumigatusA1163.gff","39","Aspergillus fumigatus","Aspergillus fumigatus A1163","A1163",451804,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus fumigatus A1163 genome wide annotations","FungiDB 39 genome annotations for Aspergillus fumigatus A1163","OrgDb","SQLiteFile","org.Aspergillus_fumigatus_A1163.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_fumigatus_A1163.fungi.db.sqlite"
"3.8","FungiDB-39_CposadasiiRMSCC3488",28.21,"10016","9897","GFF","http://FungiDB.org/common/downloads/Current_Release/CposadasiiRMSCC3488/gff/data/FungiDB-39_CposadasiiRMSCC3488.gff","39","Coccidioides posadasii","Coccidioides posadasii RMSCC 3488","RMSCC 3488",454284,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Coccidioides posadasii RMSCC 3488 genome wide annotations","FungiDB 39 genome annotations for Coccidioides posadasii RMSCC 3488","OrgDb","SQLiteFile","org.Coccidioides_posadasii_RMSCC_3488.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Coccidioides_posadasii_RMSCC_3488.fungi.db.sqlite"
"3.8","MicrosporidiaDB-39_EbieneusiH348",3.86,"3806","3629","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/EbieneusiH348/gff/data/MicrosporidiaDB-39_EbieneusiH348.gff","39","Enterocytozoon bieneusi","Enterocytozoon bieneusi H348","H348",481877,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Enterocytozoon bieneusi H348 genome wide annotations","MicrosporidiaDB 39 genome annotations for Enterocytozoon bieneusi H348","OrgDb","SQLiteFile","org.Enterocytozoon_bieneusi_H348.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Enterocytozoon_bieneusi_H348.microsporidia.db.sqlite"
"3.8","FungiDB-39_PbrasiliensisPb03",29.06,"8548","7984","GFF","http://FungiDB.org/common/downloads/Current_Release/PbrasiliensisPb03/gff/data/FungiDB-39_PbrasiliensisPb03.gff","39","Paracoccidioides brasiliensis","Paracoccidioides brasiliensis Pb03","Pb03",482561,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Paracoccidioides brasiliensis Pb03 genome wide annotations","FungiDB 39 genome annotations for Paracoccidioides brasiliensis Pb03","OrgDb","SQLiteFile","org.Paracoccidioides_brasiliensis_Pb03.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Paracoccidioides_brasiliensis_Pb03.fungi.db.sqlite"
"3.8","FungiDB-39_SoctosporusyFS286",11.68,"5355","4869","GFF","http://FungiDB.org/common/downloads/Current_Release/SoctosporusyFS286/gff/data/FungiDB-39_SoctosporusyFS286.gff","39","Schizosaccharomyces octosporus","Schizosaccharomyces octosporus yFS286","yFS286",483514,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Schizosaccharomyces octosporus yFS286 genome wide annotations","FungiDB 39 genome annotations for Schizosaccharomyces octosporus yFS286","OrgDb","SQLiteFile","org.Schizosaccharomyces_octosporus_yFS286.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Schizosaccharomyces_octosporus_yFS286.fungi.db.sqlite"
"3.8","PiroplasmaDB-39_BbovisT2Bo",8.18,"3781","3706","GFF","http://PiroplasmaDB.org/common/downloads/Current_Release/BbovisT2Bo/gff/data/PiroplasmaDB-39_BbovisT2Bo.gff","39","Babesia bovis","Babesia bovis T2Bo","T2Bo",484906,TRUE,"PiroplasmaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma","Babesia bovis T2Bo genome wide annotations","PiroplasmaDB 39 genome annotations for Babesia bovis T2Bo","OrgDb","SQLiteFile","org.Babesia_bovis_T2Bo.piroplasma.db.sqlite","EuPathDB/OrgDb/3.8/org.Babesia_bovis_T2Bo.piroplasma.db.sqlite"
"3.8","FungiDB-39_PrubensWisconsin54-1255",32.22,"14021","11817","GFF","http://FungiDB.org/common/downloads/Current_Release/PrubensWisconsin54-1255/gff/data/FungiDB-39_PrubensWisconsin54-1255.gff","39","Penicillium rubens","Penicillium rubens Wisconsin 54-1255","Wisconsin 54-1255",500485,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Penicillium rubens Wisconsin 54-1255 genome wide annotations","FungiDB 39 genome annotations for Penicillium rubens Wisconsin 54-1255","OrgDb","SQLiteFile","org.Penicillium_rubens_Wisconsin_54-1255.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Penicillium_rubens_Wisconsin_54-1255.fungi.db.sqlite"
"3.8","FungiDB-39_PlutziiPb01",32.93,"8953","7750","GFF","http://FungiDB.org/common/downloads/Current_Release/PlutziiPb01/gff/data/FungiDB-39_PlutziiPb01.gff","39","Paracoccidioides lutzii","Paracoccidioides lutzii Pb01","Pb01",502779,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Paracoccidioides lutzii Pb01 genome wide annotations","FungiDB 39 genome annotations for Paracoccidioides lutzii Pb01","OrgDb","SQLiteFile","org.Paracoccidioides_lutzii_Pb01.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Paracoccidioides_lutzii_Pb01.fungi.db.sqlite"
"3.8","FungiDB-39_PbrasiliensisPb18",29.95,"8522","7964","GFF","http://FungiDB.org/common/downloads/Current_Release/PbrasiliensisPb18/gff/data/FungiDB-39_PbrasiliensisPb18.gff","39","Paracoccidioides brasiliensis","Paracoccidioides brasiliensis Pb18","Pb18",502780,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Paracoccidioides brasiliensis Pb18 genome wide annotations","FungiDB 39 genome annotations for Paracoccidioides brasiliensis Pb18","OrgDb","SQLiteFile","org.Paracoccidioides_brasiliensis_Pb18.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Paracoccidioides_brasiliensis_Pb18.fungi.db.sqlite"
"3.8","ToxoDB-39_TgondiiGT1",63.95,"8637","8423","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiGT1/gff/data/ToxoDB-39_TgondiiGT1.gff","39","Toxoplasma gondii","Toxoplasma gondii GT1","GT1",507601,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii GT1 genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii GT1","OrgDb","SQLiteFile","org.Toxoplasma_gondii_GT1.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_GT1.toxo.db.sqlite"
"3.8","ToxoDB-39_TgondiiME49",65.67,"8920","8315","GFF","http://ToxoDB.org/common/downloads/Current_Release/TgondiiME49/gff/data/ToxoDB-39_TgondiiME49.gff","39","Toxoplasma gondii","Toxoplasma gondii ME49","ME49",508771,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Toxoplasma gondii ME49 genome wide annotations","ToxoDB 39 genome annotations for Toxoplasma gondii ME49","OrgDb","SQLiteFile","org.Toxoplasma_gondii_ME49.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Toxoplasma_gondii_ME49.toxo.db.sqlite"
"3.8","FungiDB-39_AoryzaeRIB40",37.91,"12364","12059","GFF","http://FungiDB.org/common/downloads/Current_Release/AoryzaeRIB40/gff/data/FungiDB-39_AoryzaeRIB40.gff","39","Aspergillus oryzae","Aspergillus oryzae RIB40","RIB40",510516,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Aspergillus oryzae RIB40 genome wide annotations","FungiDB 39 genome annotations for Aspergillus oryzae RIB40","OrgDb","SQLiteFile","org.Aspergillus_oryzae_RIB40.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Aspergillus_oryzae_RIB40.fungi.db.sqlite"
"3.8","FungiDB-39_NtetraspermaFGSC2508",39.15,"10777","9231","GFF","http://FungiDB.org/common/downloads/Current_Release/NtetraspermaFGSC2508/gff/data/FungiDB-39_NtetraspermaFGSC2508.gff","39","Neurospora tetrasperma","Neurospora tetrasperma FGSC 2508","FGSC 2508",510951,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Neurospora tetrasperma FGSC 2508 genome wide annotations","FungiDB 39 genome annotations for Neurospora tetrasperma FGSC 2508","OrgDb","SQLiteFile","org.Neurospora_tetrasperma_FGSC_2508.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Neurospora_tetrasperma_FGSC_2508.fungi.db.sqlite"
"3.8","FungiDB-39_NdiscretaFGSC8579",37.3,"10345","8642","GFF","http://FungiDB.org/common/downloads/Current_Release/NdiscretaFGSC8579/gff/data/FungiDB-39_NdiscretaFGSC8579.gff","39","Neurospora discreta","Neurospora discreta FGSC 8579","FGSC 8579",510953,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Neurospora discreta FGSC 8579 genome wide annotations","FungiDB 39 genome annotations for Neurospora discreta FGSC 8579","OrgDb","SQLiteFile","org.Neurospora_discreta_FGSC_8579.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Neurospora_discreta_FGSC_8579.fungi.db.sqlite"
"3.8","FungiDB-39_HcapsulatumH88",37.94,"9666","8982","GFF","http://FungiDB.org/common/downloads/Current_Release/HcapsulatumH88/gff/data/FungiDB-39_HcapsulatumH88.gff","39","Histoplasma capsulatum","Histoplasma capsulatum H88","H88",544711,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Histoplasma capsulatum H88 genome wide annotations","FungiDB 39 genome annotations for Histoplasma capsulatum H88","OrgDb","SQLiteFile","org.Histoplasma_capsulatum_H88.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Histoplasma_capsulatum_H88.fungi.db.sqlite"
"3.8","FungiDB-39_HcapsulatumH143",38.96,"9796","9017","GFF","http://FungiDB.org/common/downloads/Current_Release/HcapsulatumH143/gff/data/FungiDB-39_HcapsulatumH143.gff","39","Histoplasma capsulatum","Histoplasma capsulatum H143","H143",544712,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Histoplasma capsulatum H143 genome wide annotations","FungiDB 39 genome annotations for Histoplasma capsulatum H143","OrgDb","SQLiteFile","org.Histoplasma_capsulatum_H143.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Histoplasma_capsulatum_H143.fungi.db.sqlite"
"3.8","FungiDB-39_ScerevisiaeS288c",12.16,"6350","5892","GFF","http://FungiDB.org/common/downloads/Current_Release/ScerevisiaeS288c/gff/data/FungiDB-39_ScerevisiaeS288c.gff","39","Saccharomyces cerevisiae","Saccharomyces cerevisiae S288c","S288c",559292,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Saccharomyces cerevisiae S288c genome wide annotations","FungiDB 39 genome annotations for Saccharomyces cerevisiae S288c","OrgDb","SQLiteFile","org.Saccharomyces_cerevisiae_S288c.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Saccharomyces_cerevisiae_S288c.fungi.db.sqlite"
"3.8","FungiDB-39_HarabidopsidisEmoy2",78.9,"14267","11065","GFF","http://FungiDB.org/common/downloads/Current_Release/HarabidopsidisEmoy2/gff/data/FungiDB-39_HarabidopsidisEmoy2.gff","39","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis Emoy2","Emoy2",559515,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Hyaloperonospora arabidopsidis Emoy2 genome wide annotations","FungiDB 39 genome annotations for Hyaloperonospora arabidopsidis Emoy2","OrgDb","SQLiteFile","org.Hyaloperonospora_arabidopsidis_Emoy2.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Hyaloperonospora_arabidopsidis_Emoy2.fungi.db.sqlite"
"3.8","ToxoDB-39_NcaninumLIV",59.1,"7266","7112","GFF","http://ToxoDB.org/common/downloads/Current_Release/NcaninumLIV/gff/data/ToxoDB-39_NcaninumLIV.gff","39","Neospora caninum","Neospora caninum Liverpool","Liverpool",572307,TRUE,"ToxoDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Toxoplasmosis","Neospora caninum Liverpool genome wide annotations","ToxoDB 39 genome annotations for Neospora caninum Liverpool","OrgDb","SQLiteFile","org.Neospora_caninum_Liverpool.toxo.db.sqlite","EuPathDB/OrgDb/3.8/org.Neospora_caninum_Liverpool.toxo.db.sqlite"
"3.8","FungiDB-39_TmesentericaDSM1558",28.64,"8355","6701","GFF","http://FungiDB.org/common/downloads/Current_Release/TmesentericaDSM1558/gff/data/FungiDB-39_TmesentericaDSM1558.gff","39","Tremella mesenterica","Tremella mesenterica DSM 1558","DSM 1558",578456,TRUE,"FungiDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Fungus,Fungi","Tremella mesenterica DSM 1558 genome wide annotations","FungiDB 39 genome annotations for Tremella mesenterica DSM 1558","OrgDb","SQLiteFile","org.Tremella_mesenterica_DSM_1558.fungi.db.sqlite","EuPathDB/OrgDb/3.8/org.Tremella_mesenterica_DSM_1558.fungi.db.sqlite"
"3.8","MicrosporidiaDB-39_NceranaeBRL01",7.86,"2678","2160","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/NceranaeBRL01/gff/data/MicrosporidiaDB-39_NceranaeBRL01.gff","39","Nosema ceranae","Nosema ceranae BRL01","BRL01",578460,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Nosema ceranae BRL01 genome wide annotations","MicrosporidiaDB 39 genome annotations for Nosema ceranae BRL01","OrgDb","SQLiteFile","org.Nosema_ceranae_BRL01.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Nosema_ceranae_BRL01.microsporidia.db.sqlite"
"3.8","MicrosporidiaDB-39_NbombycisCQ1",15.69,"4643","3843","GFF","http://MicrosporidiaDB.org/common/downloads/Current_Release/NbombycisCQ1/gff/data/MicrosporidiaDB-39_NbombycisCQ1.gff","39","Nosema bombycis","Nosema bombycis CQ1","CQ1",578461,TRUE,"MicrosporidiaDB","Keith Hughitt <keith.hughitt@nih.gov>","Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia","Nosema bombycis CQ1 genome wide annotations","MicrosporidiaDB 39 genome annotations for Nosema bombycis CQ1","OrgDb","SQLiteFile","org.Nosema_bombycis_CQ1.microsporidia.db.sqlite","EuPathDB/OrgDb/3.8/org.Nosema_bombycis_CQ1.microsporidia.db.sqlite"
