BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
v3.9,CryptoDB-44_CveliaCCMP2878,30806,22661,GFF,http://CryptoDB.org/common/downloads/release-42/CveliaCCMP2878/gff/data/CryptoDB-42_CveliaCCMP2878.gff,42,Chromera velia CCMP2878,1169474,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Chromera.velia.CCMP2878.v42,GRanges.Chromera.velia.CCMP2878.v42.rda,cryptodb.Chromera.velia.CCMP2878.v42,org.Cvelia.CCMP2878.v42.eg.db,TxDb.Chromera.velia.CCMP2878.CryptoDB.v42,CCMP2878,Chromera velia CCMP2878,Chromera,velia,EuPathDB/BSgenome/v3.9/BSGenome.Chromera.velia.CCMP2878.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Chromera.velia.CCMP2878.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Chromera.velia.CCMP2878.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Cvelia.CCMP2878.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Chromera.velia.CCMP2878.CryptoDB.v42.sqlite,Chromera velia CCMP2878,Transcript information for Chromera velia CCMP2878,CryptoDB 42 annotations for Chromera velia CCMP2878,OrgDb,SQLiteFile,org.Cvelia.CCMP2878.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Cvelia.CCMP2878.v42.eg.sqlite
v3.9,CryptoDB-44_Candersoni30847,3948,3861,GFF,http://CryptoDB.org/common/downloads/release-42/Candersoni30847/gff/data/CryptoDB-42_Candersoni30847.gff,42,Cryptosporidium andersoni,117008,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.andersoni.isolate.30847.v42,GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,cryptodb.Cryptosporidium.andersoni.isolate.30847.v42,org.Candersoni.isolate.30847.v42.eg.db,TxDb.Cryptosporidium.andersoni.isolate.30847.CryptoDB.v42,isolate.30847,Cryptosporidium andersoni isolate 30847,Cryptosporidium,andersoni,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.andersoni.isolate.30847.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.andersoni.isolate.30847.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Candersoni.isolate.30847.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.andersoni.isolate.30847.CryptoDB.v42.sqlite,Cryptosporidium andersoni isolate 30847,Transcript information for Cryptosporidium andersoni isolate 30847,CryptoDB 42 annotations for Cryptosporidium andersoni isolate 30847,OrgDb,SQLiteFile,org.Candersoni.isolate.30847.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Candersoni.isolate.30847.v42.eg.sqlite
v3.9,CryptoDB-44_ChominisTU502,3956,3886,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisTU502/gff/data/CryptoDB-42_ChominisTU502.gff,42,Cryptosporidium hominis TU502,353151,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.TU502.v42,GRanges.Cryptosporidium.hominis.TU502.v42.rda,cryptodb.Cryptosporidium.hominis.TU502.v42,org.Chominis.TU502.v42.eg.db,TxDb.Cryptosporidium.hominis.TU502.CryptoDB.v42,TU502,Cryptosporidium hominis TU502,Cryptosporidium,hominis,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.hominis.TU502.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.hominis.TU502.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.hominis.TU502.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Chominis.TU502.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.hominis.TU502.CryptoDB.v42.sqlite,Cryptosporidium hominis TU502,Transcript information for Cryptosporidium hominis TU502,CryptoDB 42 annotations for Cryptosporidium hominis TU502,OrgDb,SQLiteFile,org.Chominis.TU502.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Chominis.TU502.v42.eg.sqlite
v3.9,CryptoDB-44_ChominisUdeA01,3863,3809,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisUdeA01/gff/data/CryptoDB-42_ChominisUdeA01.gff,42,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UdeA01.v42,GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,cryptodb.Cryptosporidium.hominis.UdeA01.v42,org.Chominis.UdeA01.v42.eg.db,TxDb.Cryptosporidium.hominis.UdeA01.CryptoDB.v42,UdeA01,Cryptosporidium hominis UdeA01,Cryptosporidium,hominis,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.hominis.UdeA01.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.hominis.UdeA01.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Chominis.UdeA01.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.hominis.UdeA01.CryptoDB.v42.sqlite,Cryptosporidium hominis UdeA01,Transcript information for Cryptosporidium hominis UdeA01,CryptoDB 42 annotations for Cryptosporidium hominis UdeA01,OrgDb,SQLiteFile,org.Chominis.UdeA01.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Chominis.UdeA01.v42.eg.sqlite
v3.9,CryptoDB-44_Chominis30976,3994,3932,GFF,http://CryptoDB.org/common/downloads/release-42/Chominis30976/gff/data/CryptoDB-42_Chominis30976.gff,42,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.30976.v42,GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.30976.v42,org.Chominis.isolate.30976.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.30976.CryptoDB.v42,isolate.30976,Cryptosporidium hominis isolate 30976,Cryptosporidium,hominis,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.hominis.isolate.30976.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.hominis.isolate.30976.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Chominis.isolate.30976.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.hominis.isolate.30976.CryptoDB.v42.sqlite,Cryptosporidium hominis isolate 30976,Transcript information for Cryptosporidium hominis isolate 30976,CryptoDB 42 annotations for Cryptosporidium hominis isolate 30976,OrgDb,SQLiteFile,org.Chominis.isolate.30976.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Chominis.isolate.30976.v42.eg.sqlite
v3.9,CryptoDB-44_ChominisTU502_2012,3797,3741,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisTU502_2012/gff/data/CryptoDB-42_ChominisTU502_2012.gff,42,Cryptosporidium hominis,237895,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.TU502.2012.v42,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v42,org.Chominis.isolate.TU502.2012.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.TU502.2012.CryptoDB.v42,isolate.TU502.2012,Cryptosporidium hominis isolate TU502 2012,Cryptosporidium,hominis,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.hominis.isolate.TU502.2012.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Chominis.isolate.TU502.2012.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.hominis.isolate.TU502.2012.CryptoDB.v42.sqlite,Cryptosporidium hominis isolate TU502_2012,Transcript information for Cryptosporidium hominis isolate TU502 2012,CryptoDB 42 annotations for Cryptosporidium hominis isolate TU502 2012,OrgDb,SQLiteFile,org.Chominis.isolate.TU502.2012.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Chominis.isolate.TU502.2012.v42.eg.sqlite
v3.9,CryptoDB-44_CmeleagridisUKMEL1,3806,3742,GFF,http://CryptoDB.org/common/downloads/release-42/CmeleagridisUKMEL1/gff/data/CryptoDB-42_CmeleagridisUKMEL1.gff,42,Cryptosporidium meleagridis,93969,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.meleagridis.UKMEL1.v42,GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,cryptodb.Cryptosporidium.meleagridis.UKMEL1.v42,org.Cmeleagridis.UKMEL1.v42.eg.db,TxDb.Cryptosporidium.meleagridis.UKMEL1.CryptoDB.v42,strain.UKMEL1,Cryptosporidium meleagridis UKMEL1,Cryptosporidium,meleagridis,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.meleagridis.UKMEL1.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.meleagridis.UKMEL1.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Cmeleagridis.UKMEL1.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.meleagridis.UKMEL1.CryptoDB.v42.sqlite,Cryptosporidium meleagridis strain UKMEL1,Transcript information for Cryptosporidium meleagridis UKMEL1,CryptoDB 42 annotations for Cryptosporidium meleagridis UKMEL1,OrgDb,SQLiteFile,org.Cmeleagridis.UKMEL1.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Cmeleagridis.UKMEL1.v42.eg.sqlite
v3.9,CryptoDB-44_CmurisRN66,3981,3938,GFF,http://CryptoDB.org/common/downloads/release-42/CmurisRN66/gff/data/CryptoDB-42_CmurisRN66.gff,42,Cryptosporidium muris RN66,441375,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.muris.RN66.v42,GRanges.Cryptosporidium.muris.RN66.v42.rda,cryptodb.Cryptosporidium.muris.RN66.v42,org.Cmuris.RN66.v42.eg.db,TxDb.Cryptosporidium.muris.RN66.CryptoDB.v42,RN66,Cryptosporidium muris RN66,Cryptosporidium,muris,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.muris.RN66.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.muris.RN66.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.muris.RN66.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Cmuris.RN66.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.muris.RN66.CryptoDB.v42.sqlite,Cryptosporidium muris RN66,Transcript information for Cryptosporidium muris RN66,CryptoDB 42 annotations for Cryptosporidium muris RN66,OrgDb,SQLiteFile,org.Cmuris.RN66.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Cmuris.RN66.v42.eg.sqlite
v3.9,CryptoDB-44_CparvumIowaII,4020,3935,GFF,http://CryptoDB.org/common/downloads/release-42/CparvumIowaII/gff/data/CryptoDB-42_CparvumIowaII.gff,42,Cryptosporidium parvum Iowa II,353152,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.parvum.Iowa.II.v42,GRanges.Cryptosporidium.parvum.Iowa.II.v42.rda,cryptodb.Cryptosporidium.parvum.Iowa.II.v42,org.Cparvum.Iowa.II.v42.eg.db,TxDb.Cryptosporidium.parvum.Iowa.II.CryptoDB.v42,Iowa.II,Cryptosporidium parvum Iowa II,Cryptosporidium,parvum,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.parvum.Iowa.II.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.parvum.Iowa.II.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.parvum.Iowa.II.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Cparvum.Iowa.II.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.parvum.Iowa.II.CryptoDB.v42.sqlite,Cryptosporidium parvum Iowa II,Transcript information for Cryptosporidium parvum Iowa II,CryptoDB 42 annotations for Cryptosporidium parvum Iowa II,OrgDb,SQLiteFile,org.Cparvum.Iowa.II.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Cparvum.Iowa.II.v42.eg.sqlite
v3.9,CryptoDB-44_CtyzzeriUGA55,4038,3948,GFF,http://CryptoDB.org/common/downloads/release-42/CtyzzeriUGA55/gff/data/CryptoDB-42_CtyzzeriUGA55.gff,42,Cryptosporidium tyzzeri,756076,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.tyzzeri.isolate.UGA55.v42,GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v42.rda,cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v42,org.Ctyzzeri.isolate.UGA55.v42.eg.db,TxDb.Cryptosporidium.tyzzeri.isolate.UGA55.CryptoDB.v42,isolate.UGA55,Cryptosporidium tyzzeri isolate UGA55,Cryptosporidium,tyzzeri,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.tyzzeri.isolate.UGA55.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Ctyzzeri.isolate.UGA55.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.tyzzeri.isolate.UGA55.CryptoDB.v42.sqlite,Cryptosporidium tyzzeri isolate UGA55,Transcript information for Cryptosporidium tyzzeri isolate UGA55,CryptoDB 42 annotations for Cryptosporidium tyzzeri isolate UGA55,OrgDb,SQLiteFile,org.Ctyzzeri.isolate.UGA55.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Ctyzzeri.isolate.UGA55.v42.eg.sqlite
v3.9,CryptoDB-44_Cubiquitum39726,3811,3735,GFF,http://CryptoDB.org/common/downloads/release-42/Cubiquitum39726/gff/data/CryptoDB-42_Cubiquitum39726.gff,42,Cryptosporidium ubiquitum,857276,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.ubiquitum.isolate.39726.v42,GRanges.Cryptosporidium.ubiquitum.isolate.39726.v42.rda,cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v42,org.Cubiquitum.isolate.39726.v42.eg.db,TxDb.Cryptosporidium.ubiquitum.isolate.39726.CryptoDB.v42,isolate.39726,Cryptosporidium ubiquitum isolate 39726,Cryptosporidium,ubiquitum,EuPathDB/BSgenome/v3.9/BSGenome.Cryptosporidium.ubiquitum.isolate.39726.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Cryptosporidium.ubiquitum.isolate.39726.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Cubiquitum.isolate.39726.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Cryptosporidium.ubiquitum.isolate.39726.CryptoDB.v42.sqlite,Cryptosporidium ubiquitum isolate 39726,Transcript information for Cryptosporidium ubiquitum isolate 39726,CryptoDB 42 annotations for Cryptosporidium ubiquitum isolate 39726,OrgDb,SQLiteFile,org.Cubiquitum.isolate.39726.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Cubiquitum.isolate.39726.v42.eg.sqlite
v3.9,CryptoDB-44_GniphandrodesUnknown,6606,4197,GFF,http://CryptoDB.org/common/downloads/release-42/GniphandrodesUnknown/gff/data/CryptoDB-42_GniphandrodesUnknown.gff,42,Gregarina niphandrodes,110365,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Gregarina.niphandrodes.Unknown.strain.v42,GRanges.Gregarina.niphandrodes.Unknown.strain.v42.rda,cryptodb.Gregarina.niphandrodes.Unknown.strain.v42,org.Gniphandrodes.Unknown.strain.v42.eg.db,TxDb.Gregarina.niphandrodes.Unknown.strain.CryptoDB.v42,Unknown.strain,Gregarina niphandrodes Unknown strain,Gregarina,niphandrodes,EuPathDB/BSgenome/v3.9/BSGenome.Gregarina.niphandrodes.Unknown.strain.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Gregarina.niphandrodes.Unknown.strain.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Gregarina.niphandrodes.Unknown.strain.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Gniphandrodes.Unknown.strain.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Gregarina.niphandrodes.Unknown.strain.CryptoDB.v42.sqlite,Gregarina niphandrodes Unknown strain,Transcript information for Gregarina niphandrodes Unknown strain,CryptoDB 42 annotations for Gregarina niphandrodes Unknown strain,OrgDb,SQLiteFile,org.Gniphandrodes.Unknown.strain.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Gniphandrodes.Unknown.strain.v42.eg.sqlite
v3.9,CryptoDB-44_VbrassicaformisCCMP3155,23503,18207,GFF,http://CryptoDB.org/common/downloads/release-42/VbrassicaformisCCMP3155/gff/data/CryptoDB-42_VbrassicaformisCCMP3155.gff,42,Vitrella brassicaformis CCMP3155,1169540,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Vitrella.brassicaformis.CCMP3155.v42,GRanges.Vitrella.brassicaformis.CCMP3155.v42.rda,cryptodb.Vitrella.brassicaformis.CCMP3155.v42,org.Vbrassicaformis.CCMP3155.v42.eg.db,TxDb.Vitrella.brassicaformis.CCMP3155.CryptoDB.v42,CCMP3155,Vitrella brassicaformis CCMP3155,Vitrella,brassicaformis,EuPathDB/BSgenome/v3.9/BSGenome.Vitrella.brassicaformis.CCMP3155.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Vitrella.brassicaformis.CCMP3155.v42.rda,EuPathDB/OrganismDbi/v3.9/cryptodb.Vitrella.brassicaformis.CCMP3155.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Vbrassicaformis.CCMP3155.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Vitrella.brassicaformis.CCMP3155.CryptoDB.v42.sqlite,Vitrella brassicaformis CCMP3155,Transcript information for Vitrella brassicaformis CCMP3155,CryptoDB 42 annotations for Vitrella brassicaformis CCMP3155,OrgDb,SQLiteFile,org.Vbrassicaformis.CCMP3155.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Vbrassicaformis.CCMP3155.v42.eg.sqlite
v3.9,FungiDB-44_Acandida2VRR,15896,13038,GFF,http://FungiDB.org/common/downloads/release-42/Acandida2VRR/gff/data/FungiDB-42_Acandida2VRR.gff,42,Albugo candida 2VRR,911350,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Albugo.candida.2VRR.v42,GRanges.Albugo.candida.2VRR.v42.rda,fungidb.Albugo.candida.2VRR.v42,org.Acandida.2VRR.v42.eg.db,TxDb.Albugo.candida.2VRR.FungiDB.v42,2VRR,Albugo candida 2VRR,Albugo,candida,EuPathDB/BSgenome/v3.9/BSGenome.Albugo.candida.2VRR.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Albugo.candida.2VRR.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Albugo.candida.2VRR.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Acandida.2VRR.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Albugo.candida.2VRR.FungiDB.v42.sqlite,Albugo candida 2VRR,Transcript information for Albugo candida 2VRR,FungiDB 42 annotations for Albugo candida 2VRR,OrgDb,SQLiteFile,org.Acandida.2VRR.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Acandida.2VRR.v42.eg.sqlite
v3.9,FungiDB-44_AlaibachiiNc14,14629,12710,GFF,http://FungiDB.org/common/downloads/release-42/AlaibachiiNc14/gff/data/FungiDB-42_AlaibachiiNc14.gff,42,Albugo laibachii Nc14,890382,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Albugo.laibachii.Nc14.v42,GRanges.Albugo.laibachii.Nc14.v42.rda,fungidb.Albugo.laibachii.Nc14.v42,org.Alaibachii.Nc14.v42.eg.db,TxDb.Albugo.laibachii.Nc14.FungiDB.v42,Nc14,Albugo laibachii Nc14,Albugo,laibachii,EuPathDB/BSgenome/v3.9/BSGenome.Albugo.laibachii.Nc14.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Albugo.laibachii.Nc14.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Albugo.laibachii.Nc14.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Alaibachii.Nc14.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Albugo.laibachii.Nc14.FungiDB.v42.sqlite,Albugo laibachii Nc14,Transcript information for Albugo laibachii Nc14,FungiDB 42 annotations for Albugo laibachii Nc14,OrgDb,SQLiteFile,org.Alaibachii.Nc14.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Alaibachii.Nc14.v42.eg.sqlite
v3.9,FungiDB-44_AmacrogynusATCC38327,19333,16858,GFF,http://FungiDB.org/common/downloads/release-42/AmacrogynusATCC38327/gff/data/FungiDB-42_AmacrogynusATCC38327.gff,42,Allomyces macrogynus ATCC 38327,578462,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Allomyces.macrogynus.ATCC.38327.v42,GRanges.Allomyces.macrogynus.ATCC.38327.v42.rda,fungidb.Allomyces.macrogynus.ATCC.38327.v42,org.Amacrogynus.ATCC.38327.v42.eg.db,TxDb.Allomyces.macrogynus.ATCC.38327.FungiDB.v42,ATCC.38327,Allomyces macrogynus ATCC 38327,Allomyces,macrogynus,EuPathDB/BSgenome/v3.9/BSGenome.Allomyces.macrogynus.ATCC.38327.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Allomyces.macrogynus.ATCC.38327.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Allomyces.macrogynus.ATCC.38327.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Amacrogynus.ATCC.38327.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Allomyces.macrogynus.ATCC.38327.FungiDB.v42.sqlite,Allomyces macrogynus ATCC 38327,Transcript information for Allomyces macrogynus ATCC 38327,FungiDB 42 annotations for Allomyces macrogynus ATCC 38327,OrgDb,SQLiteFile,org.Amacrogynus.ATCC.38327.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Amacrogynus.ATCC.38327.v42.eg.sqlite
v3.9,FungiDB-44_AastaciAPO3,19584,17294,GFF,http://FungiDB.org/common/downloads/release-42/AastaciAPO3/gff/data/FungiDB-42_AastaciAPO3.gff,42,Aphanomyces astaci,112090,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Fungus:Fungi,BSGenome.Aphanomyces.astaci.APO3.v42,GRanges.Aphanomyces.astaci.APO3.v42.rda,fungidb.Aphanomyces.astaci.APO3.v42,org.Aastaci.APO3.v42.eg.db,TxDb.Aphanomyces.astaci.APO3.FungiDB.v42,strain.APO3,Aphanomyces astaci APO3,Aphanomyces,astaci,EuPathDB/BSgenome/v3.9/BSGenome.Aphanomyces.astaci.APO3.v42/single_sequences.2bit,EuPathDB/GRanges/v3.9/GRanges.Aphanomyces.astaci.APO3.v42.rda,EuPathDB/OrganismDbi/v3.9/fungidb.Aphanomyces.astaci.APO3.v42/graphInfo.rda,EuPathDB/OrgDb/v3.9/org.Aastaci.APO3.v42.eg.sqlite,EuPathDB/TxDb/v3.9/TxDb.Aphanomyces.astaci.APO3.FungiDB.v42.sqlite,Aphanomyces astaci strain APO3,Transcript information for Aphanomyces astaci APO3,FungiDB 42 annotations for Aphanomyces astaci APO3,OrgDb,SQLiteFile,org.Aastaci.APO3.v42.eg.db,EuPathDB/OrgDb/v3.9/org.Aastaci.APO3.v42.eg.sqlite
